quarter,down,yardsToGo,absoluteYardlineNumber,possessionTeam,defensiveTeam,offenseFormation,winProbabilityDiff,timeLeftHalf,pointDifferential
4,1,10,44,1,17,5,0.524671003222466,811,3
1,1,10,25,1,17,3,0.12111451476812402,1666,0
4,1,10,77,26,19,4,0.414222756028176,42,-6
2,4,1,71,7,1,2,0.567062065005302,755,-10
4,1,10,31,27,0,7,-0.9845109945163136,60,10
3,1,10,43,22,18,5,0.9811700121499599,1290,24
2,1,10,85,12,18,4,0.46440189331770004,25,0
1,3,23,18,11,24,0,0.12441423535347002,1559,0
1,1,10,35,9,12,5,0.6230057477951041,1039,0
2,3,7,76,20,31,4,-0.5779441706836219,815,7
2,2,13,32,19,10,4,0.515624165534974,375,-10
2,2,9,80,9,17,5,-0.04861123114824201,506,3
1,1,10,65,25,8,4,0.57322183996439,1197,0
4,2,10,30,15,0,1,-0.9978184701176361,556,22
3,1,10,67,1,29,1,0.9747534096240998,1003,-21
1,3,6,65,10,25,4,0.21344114094972605,1262,7
3,2,5,90,18,30,1,0.67742008715868,1457,-14
3,2,3,43,13,21,4,0.7357546761631959,1625,-13
4,3,21,20,24,21,0,-0.9628491392359139,360,-12
3,3,6,57,19,10,4,0.031117543578148055,1130,-3
2,1,10,42,6,4,4,0.9922446266282345,117,28
3,2,1,39,13,14,5,0.796379391103982,1473,-17
2,1,10,54,21,19,4,0.556114599108696,384,-10
4,3,2,12,31,30,4,-0.14517897218465797,9,-4
3,1,10,45,2,24,1,-0.67438518255949,1714,7
4,1,10,66,25,0,3,-0.328945964574814,448,0
1,2,8,31,28,27,4,0.7255378961563119,1053,3
3,3,5,40,6,26,4,-0.25049126893282003,1401,-11
3,2,12,87,20,0,0,0.5855764187872401,1595,4
1,2,3,37,4,1,4,0.284804102033376,1754,0
3,3,14,89,0,22,4,0.690652254968882,1438,11
4,2,10,56,5,19,4,-0.7705329321324821,856,-10
2,3,4,81,4,29,4,-0.46596655994653796,549,0
2,2,5,45,13,21,4,0.792815268039704,70,-13
3,3,4,85,21,13,4,0.8577144648879763,1168,10
4,1,10,64,21,13,4,0.9954114444553857,411,16
2,3,10,80,28,4,4,-0.734500795602798,113,7
4,1,10,90,13,12,4,0.777209281921386,589,-14
1,2,6,36,18,17,4,0.09963060915470195,1154,-3
4,1,10,35,8,23,5,-0.8554726839065556,217,7
2,3,4,106,25,12,3,-0.730559535324574,277,0
4,1,15,73,9,13,4,0.5168252736330039,900,3
4,1,10,40,15,3,4,-0.7015214885274561,56,-4
1,1,15,97,15,29,4,-0.6010322980582721,1022,11
4,3,5,98,24,2,4,-0.9948075416032223,93,-21
3,2,6,70,0,15,4,-0.9975096380221659,1054,-30
2,1,10,85,8,5,4,0.9321256335824724,40,14
1,2,10,59,20,0,4,0.47740976139903,1611,0
3,1,10,41,7,24,5,0.222298473119736,1674,0
3,1,10,81,8,10,5,0.328000605106354,1663,-3
3,1,5,46,26,7,5,-0.13245867192745203,1724,1
2,1,6,104,11,29,4,-0.461925256997346,527,4
2,3,6,41,0,4,4,0.07042714953422596,743,0
2,2,10,35,31,25,4,-0.8754091374576096,173,-17
2,1,10,35,1,16,4,0.9379187831655142,14,-18
4,1,10,38,19,24,4,0.9927397114224736,121,-23
4,2,11,86,7,24,4,0.09264834225177804,821,0
4,2,15,73,9,13,1,0.45853932946920395,896,3
1,3,10,88,23,4,4,0.00896400958299598,1709,0
2,3,1,69,31,11,3,-0.747729897499084,553,-11
2,2,6,36,8,6,5,0.473972395062446,279,11
4,3,1,80,23,14,5,0.419671915471554,598,-4
2,3,3,74,17,12,4,-0.8951807375997303,450,14
2,1,10,74,13,30,4,0.6756532005965701,84,-13
3,2,1,105,21,24,5,-0.20118772983551003,1683,-4
4,1,10,53,29,15,4,-0.9450116045773025,601,-17
2,2,8,83,8,16,0,0.35719753429293605,529,-1
1,2,8,37,12,13,4,-0.5705506764352319,1182,-3
2,1,10,61,12,25,3,-0.575123269110918,694,0
1,2,10,53,31,30,4,-0.36029747873544604,1065,-7
1,1,10,99,28,27,1,0.6453852467238901,1253,3
2,1,10,53,30,13,5,0.683815609663724,299,10
2,1,10,97,9,24,4,-0.20028024166822395,511,-1
4,3,5,40,17,18,4,0.8373477533459661,900,11
4,3,9,94,21,10,4,0.9975832914933562,350,26
2,3,10,53,3,24,4,-0.755084734410048,10,4
4,3,4,43,5,23,4,0.9733392540365459,3,-8
4,1,10,39,29,22,4,-0.8692895397543904,405,7
3,1,10,35,5,8,1,0.8723669648170476,1311,-12
4,2,9,26,0,22,3,0.9491364192217584,819,18
4,3,5,58,11,10,4,0.5544131460289159,85,-6
2,4,3,60,14,23,4,-0.050419121980668,8,-2
4,3,12,44,17,14,4,-0.9927582480013376,78,-28
3,2,9,36,26,7,4,0.25502419471740795,1013,-2
3,1,10,50,15,29,4,-0.770453345030546,1767,11
2,1,10,60,0,18,4,0.8996035195887084,205,-17
2,2,6,73,31,13,4,-0.28031101077795,44,4
2,1,10,86,9,27,4,0.039197050035000014,38,-7
1,2,10,57,8,6,4,0.01634746044874197,939,4
1,1,10,69,6,24,4,-0.5570357702672479,950,1
3,1,10,96,31,25,4,-0.9790780157782139,949,-24
1,2,8,65,14,12,5,0.5436715111136441,1376,0
2,2,8,37,8,6,5,0.35022957250475795,805,11
4,1,10,49,2,29,4,-0.8865489847958083,287,8
4,2,9,77,30,23,5,0.7686817273497579,435,7
1,1,10,29,5,12,5,0.358884431421756,1501,3
4,1,10,30,4,7,4,-0.16372541338205404,134,-2
2,1,10,71,17,14,4,-0.043879866600035955,761,-6
3,2,7,63,15,30,4,0.14288973063230603,1359,-8
4,1,10,69,20,25,4,0.9956137203844263,185,-17
2,3,7,61,7,21,4,0.24147240072488801,483,0
2,1,10,44,14,31,4,0.690553601831198,82,-11
3,2,10,35,21,5,4,-0.5978481695055959,1078,-12
1,2,1,74,28,16,4,0.029860578477381994,1653,0
4,3,5,50,26,25,0,0.994998314534314,608,-22
4,1,10,35,24,21,4,-0.8462705798447137,635,-12
4,1,10,63,8,23,5,-0.217490196228028,705,0
1,2,10,90,5,19,4,-0.22862487286329203,1602,0
4,1,10,91,0,20,4,0.7877688780426979,271,-8
2,1,10,35,10,21,5,0.8166228123009203,206,-13
2,1,10,73,7,1,5,0.480223841965198,713,-10
4,4,1,53,17,15,4,0.9643319370225076,125,-10
4,1,2,108,20,31,5,-0.743787616491318,112,0
1,1,10,43,3,15,4,-0.31762561202049205,1615,0
3,1,10,35,31,5,4,-0.33646544069051804,1795,3
5,1,10,82,11,21,5,0.5237822145903259,152,0
2,2,2,77,26,7,5,0.42868323624133997,500,-6
1,2,8,62,4,16,4,0.26796954125166,997,3
1,1,10,43,11,29,4,0.08023338764905996,1297,-3
4,1,10,85,18,14,4,0.8785303239244964,63,-7
4,2,10,35,13,31,4,-0.766771584749222,15,-1
1,1,10,46,0,25,4,-0.42845859006047204,1191,-7
3,1,10,29,14,25,5,0.30090321600437203,1202,-6
3,2,1,95,15,13,4,-0.6641617827117441,1551,4
2,1,10,40,31,11,0,-0.7746777758002279,669,-11
3,1,10,58,15,3,4,0.075239427387714,1685,0
4,3,5,34,31,30,4,-0.5595224440097799,28,-4
4,2,3,83,29,16,4,-0.02348636090755396,242,-4
2,1,10,42,3,16,5,-0.570785962045192,848,7
3,1,15,26,0,18,4,0.9550673756748439,1565,-20
2,1,10,75,4,29,5,-0.44206618517637203,612,0
1,1,10,94,7,6,5,-0.14101506024599003,1547,0
2,2,6,88,10,31,5,0.8756281435489657,218,22
1,1,15,93,19,3,0,-0.474683549255132,1438,-7
4,1,10,29,29,2,4,-0.9330578614026304,75,-11
1,1,10,85,31,20,3,-0.46956211701035405,1457,-7
2,1,10,33,3,26,4,0.9751753741875295,219,21
4,3,9,48,30,18,4,0.9094580896198745,425,11
1,1,15,86,28,16,0,0.44294176623225195,901,-7
2,1,10,94,31,14,5,0.7104520164430139,259,11
2,2,15,30,28,15,4,-0.010984648019076004,318,-1
4,3,4,66,29,16,4,-0.544801391661168,594,-7
1,3,15,79,5,20,0,0.482613537460566,1275,-7
1,3,2,17,1,28,3,0.12793297320604397,1492,0
3,1,10,67,12,13,0,0.9578953627496959,931,17
2,2,10,77,17,15,4,0.03653859347105004,685,3
2,3,1,24,14,18,4,-0.6676395088434219,336,-17
2,1,10,65,20,5,4,0.8263642154634,15,11
3,2,7,17,13,30,5,-0.5394862964749341,1351,-14
5,1,10,52,13,9,5,-0.16012426926802803,540,0
4,3,22,36,31,25,0,-0.991057995473966,546,-22
4,1,10,63,12,25,4,-0.9215587768703699,552,-12
3,1,10,85,9,14,4,-0.44168998301029205,1026,4
2,1,10,45,25,14,4,0.37894147634506203,180,0
4,2,10,45,4,0,4,-0.927224051207304,391,-16
1,1,10,92,24,21,4,-0.21482884883880599,1796,0
2,3,3,67,28,5,4,-0.6049161404371259,4,7
4,2,10,105,21,19,4,0.9636726388707758,353,-13
2,2,7,50,14,12,5,0.541457246989012,535,0
1,2,6,33,2,3,3,0.13210479915141998,1466,4
1,2,11,34,5,12,1,0.14657789468765198,1765,0
2,2,6,80,13,12,4,-0.059032380580902044,57,-7
2,2,4,15,29,8,1,-0.478648647665978,293,3
4,1,10,53,17,7,5,-0.21914216130971997,789,-1
3,1,10,92,8,10,4,0.29053483903408,1717,-3
3,2,20,35,25,0,4,-0.580372899770736,1588,4
4,1,10,35,4,7,5,-0.771360404789448,373,-9
1,2,8,48,28,5,3,-0.229363895952702,989,0
1,2,2,43,11,31,0,-0.42593840509653,1763,0
3,2,6,24,19,10,5,-0.20978708565235205,957,-3
2,3,7,30,19,21,4,0.27411540597677203,689,3
4,1,10,40,25,12,4,-0.8139594979584218,792,4
2,2,3,62,13,30,4,0.18845891952514604,730,-3
2,1,10,13,28,9,1,-0.32622154802083997,147,4
4,1,10,70,1,22,5,0.704049170017242,127,2
4,1,10,72,20,11,4,0.9588978160172701,611,13
1,1,10,30,0,27,5,0.38152064010500997,1192,4
4,2,9,48,27,17,2,-0.8030207119882103,726,11
3,1,10,83,21,2,5,0.28619682788848805,1708,-1
2,1,10,48,13,12,4,0.05008578300476002,101,-7
3,1,10,76,9,13,5,0.41086120903491996,934,3
2,1,10,89,23,14,4,-0.0783199518919,50,-1
3,1,10,85,18,0,5,0.9279356338083742,1263,13
3,2,8,74,18,30,4,0.695832811295986,1600,-14
2,1,10,22,7,26,0,0.09085195884108604,225,-1
2,1,10,47,16,8,4,-0.10095924139022805,120,-6
4,1,10,62,3,2,4,-0.344356954097748,173,0
3,3,8,44,10,31,4,0.7891897559165959,1396,15
1,3,1,73,30,13,4,0.21604313701391198,1392,0
3,2,6,101,27,0,4,0.034303210675715956,1075,-4
4,1,10,73,21,7,7,-0.9960306892171502,110,23
4,2,2,77,26,29,4,0.45199418812990205,231,2
2,2,9,45,15,28,4,0.31091390550136605,474,-6
3,1,10,79,9,24,4,-0.07933101058006198,1259,-1
3,2,9,63,6,1,0,0.8693760577589277,1304,11
2,1,10,23,12,25,4,-0.7240730822086341,43,-7
4,2,4,68,27,23,5,0.249629974365234,612,0
4,4,16,91,12,17,4,-0.9924704055301843,120,-10
3,2,1,42,8,10,5,0.741120386868716,1273,4
1,2,4,64,21,11,5,0.45009052380919395,1610,0
4,3,13,55,24,26,0,0.7626109719276419,634,-10
2,2,18,44,20,19,4,-0.431968323886394,65,4
4,2,10,74,22,4,4,0.781329475343228,685,-12
4,2,9,76,4,16,4,0.9898459156975156,233,-14
2,2,5,91,5,8,0,0.8857107032090423,15,-14
3,2,9,46,30,12,4,-0.34179112315178,1606,4
1,2,8,84,29,16,4,0.29091727733612,1526,0
4,2,4,58,17,14,4,-0.9951635568868366,189,-28
3,2,8,64,3,24,5,-0.34130684286355994,906,-3
3,1,10,35,0,18,4,0.9458397272974256,998,-16
2,2,20,25,8,10,4,0.31428026407957005,420,-3
2,2,14,46,4,1,4,0.3116455078125,428,-4
3,2,10,35,2,23,4,-0.634334228932858,1016,3
2,1,10,79,6,2,4,0.5270260609686379,378,-10
3,3,11,72,5,23,4,0.27132234722375803,1178,-2
2,3,12,75,2,6,4,0.329378060996532,127,3
4,1,10,85,12,9,4,0.8115550875663758,216,-7
2,1,10,28,3,30,1,0.602746337652206,594,0
1,3,2,32,18,9,5,0.309339702129364,1624,0
1,2,6,72,20,5,1,0.330142211169004,1687,0
1,1,10,84,10,27,5,-0.21801241487264605,1396,-7
4,2,11,68,8,10,7,0.9944627897348257,24,18
1,3,6,90,22,18,4,-0.16432221233844801,1320,0
4,2,6,50,15,30,4,0.427376061677932,73,0
1,1,10,39,14,17,3,0.19945129752159202,1060,0
1,2,4,39,29,22,1,0.026156432926653983,903,-3
1,1,10,88,6,26,0,0.509203232824802,1711,0
4,1,10,17,18,15,4,0.23774458467960402,149,-1
3,3,4,53,25,10,0,-0.8527429960668085,1065,10
1,1,10,43,31,13,5,0.04780383408069605,1677,0
4,1,10,31,27,0,4,-0.647888474166394,569,3
2,1,10,68,30,13,5,-0.56821871548891,774,11
2,1,18,28,13,14,4,-0.349086456000804,220,-11
2,2,5,54,29,1,4,0.6341533027589319,761,0
2,1,10,75,4,23,5,-0.10162623971700602,278,-3
5,2,6,77,13,9,5,-0.40572535678585603,440,0
1,3,10,56,16,8,4,0.13362810388207397,1489,-6
1,1,10,35,23,8,4,-0.23143044114112804,1029,-3
2,2,5,61,23,30,4,0.572400227189064,671,-10
3,2,14,73,30,31,4,-0.442532412707806,1430,4
2,3,10,35,14,25,4,-0.23573327064514205,548,7
2,1,10,86,13,9,5,0.302277810871602,388,-6
1,2,10,85,29,8,1,-0.29811273515224396,1016,0
1,1,10,76,29,8,1,-0.188214600086212,1337,-3
2,1,5,59,13,21,4,0.764481846243144,61,-13
5,3,1,59,15,30,1,0.40601053844955004,424,0
2,2,10,85,31,8,5,0.456249751150608,863,-6
4,1,10,89,14,13,4,0.48446778953075403,676,-5
3,3,3,70,13,30,4,-0.650369383394718,1578,-14
3,2,4,53,5,21,4,-0.5009381249547,1286,9
3,1,10,28,31,20,0,0.16073290258645995,1606,3
2,2,7,30,30,15,4,0.5862823799252519,411,-2
3,1,10,36,23,8,5,-0.249959245324134,1718,-3
2,1,10,68,22,6,1,0.246306143701076,153,3
4,2,10,85,12,17,4,-0.9599804747849702,142,-10
2,1,10,95,24,6,4,-0.7462072670459741,896,-8
1,2,5,55,24,6,5,-0.640110287815332,1364,-7
1,1,10,30,14,12,5,0.476653352379798,1738,0
1,1,10,43,3,24,4,-0.641853891313076,1641,0
1,3,5,85,14,25,4,-0.16105386614799405,1327,7
4,3,5,51,28,5,4,0.21606972813606196,592,-3
1,1,10,85,7,1,5,0.125455640256404,1794,0
1,3,7,64,3,2,4,0.12633848562836603,1654,-7
2,2,19,48,16,3,4,-0.18370281904935798,26,-3
4,1,7,17,3,11,4,0.99469748896081,656,17
2,1,10,28,5,19,1,-0.37098952755332,900,-4
4,1,10,79,5,19,4,-0.721393175423146,782,-10
4,1,10,46,6,26,4,-0.321177013218402,611,-6
3,1,10,42,0,15,4,-0.9960472900420424,959,-30
3,2,5,44,14,17,4,-0.8164431378245357,1293,13
1,1,10,35,13,30,4,-0.49635529890656405,1126,-14
2,3,4,94,29,8,4,-0.46632786095142403,77,6
4,3,2,90,17,18,5,0.9917315985076125,101,5
4,3,1,70,25,10,4,-0.9025523215532302,110,3
1,2,7,51,1,6,4,0.514215424656868,1561,-7
2,1,10,92,19,5,4,-0.68585692718625,52,4
4,4,17,28,4,1,4,0.714724384248256,105,-3
3,3,10,34,31,13,4,0.012311786413192027,1285,1
1,3,15,73,30,12,4,0.04722961038350998,1635,0
1,2,18,28,15,30,4,0.7753370888531199,1356,0
4,1,10,51,8,16,5,-0.7323670908808699,814,9
3,1,2,12,25,10,4,-0.8730431869626043,1525,10
2,2,1,88,6,2,5,0.5087771862745281,340,-10
3,3,11,61,2,6,0,0.17675363272428601,1701,0
3,1,10,76,28,15,4,-0.340821951627732,1452,-8
2,2,6,101,8,31,4,0.29679227620363197,75,-1
4,1,10,85,17,27,4,-0.9886860651895402,416,-21
1,4,3,14,7,1,4,0.0013579651713380159,1530,0
3,2,8,27,13,30,4,-0.5302881449460981,1432,-14
3,1,10,85,25,8,5,0.9506310857832436,1800,17
3,1,10,84,12,18,1,0.576403222978116,1242,-4
4,3,4,91,0,20,4,0.9453287236392499,86,-8
3,2,4,79,2,3,3,-0.03805459290742802,1069,0
4,1,10,90,25,0,4,-0.5520543158054361,222,0
2,3,11,99,7,1,0,0.12201892584562396,16,-3
2,1,10,65,19,21,4,0.764365751296282,80,10
3,2,8,82,0,27,4,-0.12223535776138394,1758,-3
3,1,10,78,25,10,4,-0.8038369119167323,1685,10
1,1,10,71,29,2,4,0.09931048750877403,1482,-3
1,2,1,55,3,15,1,-0.261577524244786,1679,0
2,2,8,83,19,6,1,0.5492770299315459,132,-8
1,3,9,101,6,22,0,0.11192393302917397,951,-7
3,1,10,70,0,27,3,0.26372013241052605,1706,-6
3,2,9,45,24,11,5,-0.5559933036565781,1010,7
1,1,10,100,7,24,5,0.171621784567832,1712,0
3,1,10,35,24,26,4,-0.268088966608048,1800,4
4,1,10,26,20,11,4,0.8910800516605378,712,13
2,2,11,83,31,14,4,0.7008418403565879,601,11
2,2,10,46,21,2,4,-0.23769918084144598,15,-4
2,2,14,27,31,20,4,-0.5816781297326079,371,-7
2,1,10,39,25,26,4,0.8699886389076705,380,7
4,2,7,63,7,26,5,0.9174770079553124,387,9
4,1,10,34,12,18,5,0.62935395538807,807,-4
3,1,10,74,0,15,4,-0.9964319366263222,1079,-30
2,1,10,90,0,15,3,-0.8368192724883559,183,-13
1,2,8,90,23,4,0,0.050802901387213995,1753,0
2,1,10,18,2,7,7,0.30757451802492203,25,3
1,2,8,64,13,14,0,-0.21248912811279203,1728,0
1,1,10,35,17,18,4,0.210428819060326,1800,0
2,2,8,18,5,28,4,-0.20853543281555198,900,0
1,1,10,83,5,12,4,0.480401046574116,1384,3
1,2,10,24,13,14,4,0.09228427708149001,1789,0
4,1,10,26,27,23,4,0.9366358853876595,331,7
1,1,10,59,3,15,4,-0.26516440510749795,1058,0
2,1,10,42,4,1,4,0.25320769101381396,433,-4
2,1,10,91,26,29,4,-0.16923132166266397,658,1
2,2,9,24,28,5,4,-0.34511823207139997,701,0
4,3,1,50,22,27,4,0.15182700753211997,333,-1
1,2,7,41,29,15,5,-0.40374328941106796,1715,-7
4,1,10,56,30,13,1,0.9829639941453937,151,9
2,2,6,54,9,18,5,0.18824075162410803,665,-3
4,3,16,70,1,29,3,0.9557434450834985,669,-14
2,2,10,72,23,27,6,0.567252032458782,605,-7
3,2,24,21,0,20,4,0.56677721440792,1711,-4
2,1,10,76,31,13,5,-0.281271271407604,482,4
3,1,10,65,11,3,1,0.9299686774611476,1730,-17
2,1,10,59,27,10,5,-0.332650616765022,687,5
4,1,10,66,7,17,5,0.006047576665878018,368,-2
4,1,10,103,16,29,5,-0.894562605768442,112,4
2,2,4,70,9,13,4,0.392388544976712,900,3
2,1,20,87,23,30,4,0.8040257319808003,16,-13
4,4,1,28,11,20,0,0.9856843515299262,230,-16
4,1,6,16,6,19,5,0.9866040837951003,130,5
3,2,6,48,15,0,0,-0.9913844263646756,1390,23
3,3,7,19,30,31,4,-0.12342270463704996,1034,-3
4,3,9,36,23,27,4,0.7332065552473059,510,-7
2,2,11,73,19,20,4,-0.11271755397319799,652,0
1,2,5,40,6,22,4,-0.19205619394779205,1769,0
1,1,3,107,25,20,4,0.348679948598146,1454,0
3,1,10,45,22,4,5,0.61920541524887,1681,-13
2,3,2,47,6,1,0,0.8959529399871823,153,14
3,3,2,108,15,13,4,-0.662705805152654,1384,4
4,3,12,64,8,31,4,0.9957864368334417,144,15
3,1,15,87,30,23,1,0.345106825232506,1148,0
1,1,10,51,16,1,1,0.5505665950477121,1289,0
4,2,9,101,24,21,4,-0.9404466487467285,124,-12
4,3,1,62,3,24,5,-0.5210420638322839,594,0
1,1,10,69,27,23,5,0.357100814580918,1265,0
3,2,1,94,27,0,5,0.04789684712886805,1158,-4
1,1,10,58,19,2,4,0.33149905502796195,1674,-7
3,3,2,62,21,13,4,0.8450468480587002,1224,10
4,3,19,76,19,20,4,-0.6759174317121499,408,-6
1,1,10,68,31,25,4,-0.06178514659404799,1219,0
4,1,10,85,26,29,4,0.386350646615028,278,2
3,1,15,80,2,3,4,0.5748927891254421,1792,10
4,2,9,52,3,16,4,-0.9450731836259363,619,14
2,2,20,34,27,0,0,-0.08454904705286004,280,3
1,3,8,20,22,0,4,-0.35701359808445,1033,4
2,1,10,85,29,16,5,-0.16381403058767402,770,-4
3,1,10,93,4,28,5,-0.8182761333882804,1214,-15
1,3,14,95,30,3,4,0.7248768992722039,1247,-7
1,2,8,51,30,3,0,0.765568636357784,1379,-7
3,1,10,45,16,0,5,-0.49762673676013996,1116,4
1,1,10,53,15,18,4,0.012715056538582015,1241,-7
4,1,10,57,17,15,5,-0.0184735506773,792,0
4,2,7,81,10,19,5,-0.40515486150979996,822,-4
3,3,25,101,24,19,4,-0.08501692116260595,968,2
2,2,9,65,2,22,0,-0.46426267921924597,732,7
5,4,26,19,30,15,0,0.7660830493103801,133,-3
3,3,1,28,7,26,5,0.323880717158318,1104,-1
4,2,1,48,3,11,5,0.9925164571031924,222,10
1,3,1,44,17,18,1,0.203964181244374,1742,0
1,2,9,90,21,10,4,0.43839345872402197,1475,0
4,1,10,28,21,10,5,0.9973084391094743,182,29
4,2,8,44,6,19,1,0.593376569449902,386,2
2,2,7,67,27,10,5,-0.286002345383168,752,5
1,3,9,38,0,25,4,-0.18013977259397596,1653,0
2,1,10,23,0,22,4,-0.19398432224989004,321,-8
4,2,2,80,22,4,4,0.768717378377914,868,-13
3,4,1,15,14,13,5,0.9556656330823899,922,17
2,2,7,52,5,19,4,-0.7471950501203539,325,-11
3,2,4,89,18,12,4,0.469847746193408,1304,-3
1,2,10,44,13,15,4,-0.22823627293109805,1789,0
2,2,2,56,13,12,4,0.030108422040939997,97,-7
4,2,10,48,12,25,4,-0.9396620243787763,353,-12
2,1,15,49,0,18,0,0.9092383831739422,266,-17
3,1,10,54,9,27,4,-0.05634015798568798,1680,-4
4,1,10,52,26,3,4,0.9981801401590925,713,-35
1,3,4,95,3,16,4,-0.495775572955608,1126,7
4,1,10,24,1,4,5,0.47709447145462,543,0
4,2,10,85,19,24,4,0.9406021162867543,541,-16
2,1,10,50,20,10,5,-0.299786865711212,752,-14
4,1,10,21,14,17,7,-0.9921461241319778,3,28
3,1,10,47,7,6,4,0.714963845908642,1710,11
3,2,4,106,7,6,4,0.9677675869315862,1094,18
4,1,10,74,23,2,5,-0.779697299003602,610,-10
4,3,2,84,29,16,4,-0.18213721364736601,215,-4
1,2,5,105,20,22,5,-0.38514199107885405,1408,0
2,1,10,60,4,29,5,-0.484639652073384,689,0
1,1,10,63,13,14,4,-0.127293199300766,1040,-7
1,3,9,31,14,12,4,0.44700661674141795,1659,0
1,3,14,64,19,10,4,0.250998988747596,1477,-7
4,1,1,11,28,27,2,0.9945555182639505,189,13
3,2,1,64,11,21,4,0.36986085027456195,1114,-3
1,1,10,43,26,7,5,0.10510021448135398,1642,0
4,1,10,87,18,17,0,0.7927341461181641,881,-11
3,3,9,73,7,21,0,-0.5759273618459699,1465,-11
3,3,3,21,19,10,4,-0.16729756444692595,917,-3
3,1,10,19,30,12,1,-0.7248783782124519,1104,11
4,3,9,77,14,13,4,0.9958323144819584,76,24
2,1,10,21,29,8,5,-0.473086692392826,336,3
3,2,2,19,18,9,5,0.5792931839823721,1178,3
2,2,8,47,13,9,4,0.46630027890205406,120,-6
4,1,10,48,12,14,5,0.16792982071638196,747,0
2,3,12,62,29,22,4,0.07379690557718205,550,-3
2,1,10,90,12,18,4,0.20572836697101599,448,4
3,2,8,56,16,29,4,-0.14861235767603004,1633,1
4,1,10,69,22,2,4,-0.9904304863885043,267,-21
4,2,6,57,24,6,0,-0.9942180677317083,120,-15
2,1,10,100,5,12,0,0.08456701785326004,64,-1
4,1,10,60,1,16,4,0.975074818939902,6,-4
4,1,10,65,5,12,4,0.30925513803958804,504,0
2,3,10,53,26,7,0,-0.017333641648292042,6,1
4,2,5,47,18,12,1,0.398192219436168,893,-3
2,2,5,35,28,27,1,0.9184536878019576,175,13
4,1,10,44,7,24,1,0.9014941118657585,364,7
4,2,11,95,6,4,7,0.9977965290891004,44,21
4,3,5,45,25,14,4,0.9727102471515539,183,8
1,2,4,57,26,21,5,-0.137509517371654,1094,-3
4,1,10,48,24,21,4,-0.8320149630308156,597,-12
1,1,10,85,7,26,5,0.20448021590709597,1800,0
3,1,10,85,8,23,4,0.44680026173591597,1231,-7
4,3,2,82,3,2,4,-0.170551836490632,179,0
4,2,6,50,0,16,4,-0.773129731416702,858,-11
2,1,20,39,18,0,4,0.79300319030881,785,7
3,3,11,49,31,11,0,0.04792532324790999,1243,3
4,1,10,28,24,6,4,-0.9069851338863376,673,-15
1,2,22,74,19,20,4,-0.03574892878532404,968,0
1,3,1,96,16,8,1,-0.020188540220259954,935,-6
3,3,1,62,1,29,5,0.9694088706746699,1151,-21
1,3,5,58,8,16,4,-0.07789160311222004,1038,6
1,1,10,73,28,27,4,0.5379721149802199,1729,0
4,1,10,69,14,23,4,0.6015711799263961,875,4
2,1,2,12,30,15,5,0.44112065806984996,368,-2
4,3,6,39,30,31,4,-0.5652636364102359,343,4
3,1,10,92,26,24,4,0.34346120059490204,1207,3
2,1,10,39,30,23,1,0.8475447222590443,153,13
5,2,2,94,13,12,4,-0.8139788192578564,173,0
3,1,9,19,9,13,5,0.419029787182808,1261,0
1,1,10,88,21,2,4,-0.31355677545070604,1144,-7
2,1,10,92,30,12,5,0.11167676746845201,811,0
3,2,4,24,21,19,4,0.8496280834078784,1643,-17
2,2,8,70,18,12,5,0.15105038881301797,120,-7
1,3,1,78,24,11,4,0.22955939918756396,1661,0
4,1,10,82,14,12,4,-0.7203635424375541,138,-7
3,2,7,17,18,0,4,0.965788260102272,1012,13
1,1,10,99,19,6,4,0.288857840001584,1358,-7
2,3,11,97,5,20,4,0.8087001256644722,876,-11
4,1,10,103,12,17,5,-0.8914942406117918,775,-13
1,1,10,55,17,9,5,0.310853693634272,1794,0
1,1,10,24,6,4,5,0.8167214822024103,950,7
4,2,5,79,28,16,0,-0.52484617382288,859,3
4,2,10,89,29,15,4,-0.9854870201088485,252,-17
2,3,6,33,22,4,4,0.67474740743637,120,-13
4,2,10,21,18,0,0,0.9571298910304902,749,16
4,2,10,88,13,30,4,-0.47909329831600195,207,-7
1,1,10,85,6,2,0,0.15581899881363004,1800,0
4,4,3,85,9,24,4,-0.704225078225136,120,-7
2,1,10,85,4,1,5,0.416086733341218,613,-4
2,1,10,87,19,3,4,-0.319871582090854,493,-7
4,3,10,24,18,30,0,0.737234652042388,101,-8
3,3,9,107,30,18,4,0.7585715539753439,1033,11
4,4,3,13,0,18,4,0.8745052255690099,5,-8
1,1,10,52,10,8,4,0.489899218082428,1400,0
4,1,10,41,0,18,4,0.9342163894325497,631,-16
4,1,10,42,23,8,0,-0.781646743416786,274,-10
1,1,10,66,25,12,4,-0.539671156555414,1403,-7
2,2,5,67,31,20,4,-0.433351762592792,114,-7
3,1,10,62,5,23,5,0.296642541885376,1763,-5
4,2,5,105,28,4,5,-0.9952765398193156,200,15
3,1,10,42,24,9,5,-0.31738631427288005,1386,1
1,3,5,55,31,14,0,0.400243695825338,999,4
4,2,5,87,31,8,4,0.9944335999898617,56,-15
2,1,10,63,3,15,4,0.009576909244060017,503,-4
2,1,10,46,27,1,4,0.23195750266313597,84,0
2,1,10,61,0,20,5,0.750393584370614,465,-11
2,2,9,27,10,27,5,-0.39310161024332,512,-8
